VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,AvgSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
480,BACARDI USA INC,2663,Dewars White Label,21.42,29.99,1750,69001,1478001.420000022,70122.0,2189368.779999833,31.22228088188918,128839.07999998711,89286.26999999999,711367.359999811,32.4918929372815,1.0162461413602701,1.4813035700600345
10000,MAJESTIC FINE WINES,6570,Kendall Jackson Chard Vt RSV,6.77,10.99,750,215668,1460072.3599999887,214238.0,2326007.779999907,10.857120492162489,24083.770000001787,17587.59,865935.4199999184,37.2283974045845,0.9933694382105829,1.5930770581808187
9165,ULTRA BEVERAGE COMPANY LLP,3650,Patron Silver Tequila,33.81,48.99,750,42951,1452173.3099999838,41639.0,2009508.6099997887,48.26025144695571,32783.0900000035,68054.70000000003,557335.2999998049,27.7349048034118,0.9694535633629019,1.3837939288388459
3960,DIAGEO NORTH AMERICA INC,2753,Johnnie Walker Black Label,44.77,59.99,1750,31596,1414552.9200000092,28372.0,1739044.279999906,61.294384604536376,52133.71999999593,257032.07000000007,324491.3599998967,18.6591775569921,0.897961767312318,1.229394994992407
17035,PERNOD RICARD USA,5364,Kahlua,23.07,29.99,1750,60645,1399080.1500000013,59771.0,1844950.2899997348,30.866980475476986,109817.0699999855,123780.21999999997,445870.13999973354,24.1670543871292,0.9855882595432435,1.3186880608660863
3960,DIAGEO NORTH AMERICA INC,8082,Baileys Irish Cream,21.73,33.99,1750,64249,1396130.770000004,65184.0,2068091.159999784,31.726975331366347,119767.48999998723,257032.07000000007,671960.3899997801,32.4918167533703,1.0145527556849134,1.4813018983886288
3960,DIAGEO NORTH AMERICA INC,8680,Crown Royal,28.88,39.99,1750,47546,1373128.4800000344,47966.0,1884307.3399997673,39.28422924571086,88129.79999998568,257032.07000000007,511178.8599997328,27.128210411779,1.0088335506667228,1.3722731466466416
3960,DIAGEO NORTH AMERICA INC,4260,Capt Morgan Original Barrel,16.66,21.99,1750,79078,1317439.4799999988,79042.0,1635666.5799999442,20.69363857189778,145234.9500000005,257032.07000000007,318227.0999999454,19.455499298638,0.9995447532815701,1.241549691527345
480,BACARDI USA INC,3348,Bombay Sapphire Gin,22.38,29.99,1750,57349,1283470.6200000057,56888.0,1766391.119999798,31.05032906763813,104524.53999998761,89286.26999999999,482920.4999997923,27.3393867604955,0.9919614988927444,1.3762614371334734
480,BACARDI USA INC,3857,Grey Goose Vodka,38.27,49.99,1750,33388,1277758.760000023,32945.0,1699669.5499998508,51.59112308392323,60533.429999990025,89286.26999999999,421910.78999982774,24.823106938632,0.9867317599137415,1.3301959675078416
8664,"STOLI GROUP,(USA) LLC",8112,Stolichnaya,19.52,24.99,1750,61936,1208990.7200000167,61323.0,1528730.2699997823,24.929150074193732,112669.44999998584,18544.489999999998,319739.5499997656,20.9153672347844,0.9901026866442779,1.2644681590275244
480,BACARDI USA INC,126,Grey Goose Vodka,20.14,32.99,1000,59878,1205942.9200000067,58013.0,1736610.8699998797,29.93485718718011,60913.65000000229,89286.26999999999,530667.9499998731,30.5576775527099,0.9688533351147333,1.4400440030775836
12546,JIM BEAM BRANDS COMPANY,3512,Pinnacle Vodka,11.76,16.99,1750,101480,1193404.80000003,98938.0,1624366.6199997105,16.418025632211187,181782.13000000623,123880.96999999999,430961.8199996804,26.5310684603798,0.9749507292077256,1.3611195631186246
12546,JIM BEAM BRANDS COMPANY,2120,Canadian Club,12.21,16.99,1750,97473,1190145.3300000117,94960.0,1554498.39999971,16.370033698396274,174471.93000000203,123880.96999999999,364353.0699996983,23.4386262475256,0.9742185015337581,1.3061416625477955
7245,PROXIMO SPIRITS INC.,8159,Jose Cuervo Especial,19.69,25.99,1750,59088,1163442.7199999734,58610.0,1549701.8999997717,26.440912813509158,107685.02999998446,38994.78000000001,386259.1799997983,24.9247406872157,0.9919103709721094,1.331996731218368
480,BACARDI USA INC,4243,Bacardi Superior Rum,14.49,19.99,1750,76389,1106876.6099999847,77041.0,1657809.5899997752,21.518536753154493,141551.60999999248,89286.26999999999,550932.9799997904,33.232584931534,1.0085352603123487,1.497736581496467
8112,MOET HENNESSY USA INC,6654,Veuve Clicquot Brut Yellow,27.2,39.99,750,40380,1098336.0000000028,38506.0,1584665.4099999077,41.1537269516415,4316.35999999995,48347.26,486329.4099999049,30.6897220656778,0.9535908865775137,1.4427874621244352
3960,DIAGEO NORTH AMERICA INC,8512,Baileys Irish Cream,14.72,19.99,750,72952,1073853.4400000074,73122.0,1456174.7799997765,19.914318262626523,57570.690000006565,257032.07000000007,382321.3399997691,26.2551820874022,1.0023302993749315,1.3560274854637206
7245,PROXIMO SPIRITS INC.,3802,Three Olives Vodka,13.43,18.99,1750,77066,1034996.3799999938,74722.0,1408627.7799997577,18.85158025748451,137288.5799999888,38994.78000000001,373631.3999997638,26.5244946397286,0.9695845119767472,1.3609977843591743
11567,CAMPARI AMERICA,3826,Skyy Vodka,15.74,19.99,1750,65382,1029112.6799999664,64388.0,1327401.119999779,20.615660060877477,118298.36999998645,20964.809999999998,298288.4399998125,22.4716128007985,0.9847970389403812,1.2898501260326733
8112,MOET HENNESSY USA INC,42188,Moet & Chandon Nectar Imp Rs,34.01,52.99,750,29829,1014484.2900000048,29498.0,1533634.519999969,51.99113567021388,3314.2299999999736,48347.26,519150.22999996424,33.8509744811935,0.9889034161386571,1.511738067427305
17035,PERNOD RICARD USA,3423,Beefeater,21.25,26.99,1750,46163,980963.75,44762.0,1177834.3799998525,26.31326526964507,82244.15999998542,123780.21999999997,196870.6299998525,16.7146275692748,0.9696510192145225,1.2006910347093382
8004,SAZERAC CO INC,5138,Fireball Cinnamon Whisky,11.1,13.99,750,87954,976289.3999999905,84289.0,1174428.3599998045,13.93335263201372,66360.95000000767,50293.62000000002,198138.95999981405,16.8710980378443,0.9583304909384451,1.2029510511942627
17035,PERNOD RICARD USA,5734,Malibu Rum,15.82,21.99,1750,61639,975128.9800000095,60102.0,1293182.9799998398,21.51647166483378,110429.44999998703,123780.21999999997,318053.99999983027,24.5946633167001,0.9750644883920895,1.3261660831778654
480,BACARDI USA INC,4227,Bacardi Superior Rum Trav,14.17,17.99,1750,68294,967725.9800000013,75147.0,1323223.529999905,17.60846780310465,138074.08999999802,89286.26999999999,355497.5499999038,26.8660239135809,1.100345564764108,1.3673535250132516
4425,MARTIGNETTI COMPANIES,3505,Tito's Handmade Vodka,13.76,18.99,750,69299,953554.2399999768,70603.0,1355204.969999795,19.194722178941333,55584.91000000613,144929.24,401650.72999981826,29.6376370284326,1.0188170103464695,1.421214350638122
1128,BROWN-FORMAN CORP,1232,Jack Daniels No 7 Black,15.93,22.99,750,52932,843206.7599999951,53206.0,1255188.9399997946,23.591116415438005,41888.060000005324,68601.68000000001,411982.17999979947,32.8223239443033,1.0051764528073754,1.4885897499206504
12546,JIM BEAM BRANDS COMPANY,1385,Makers Mark,20.45,26.99,750,41048,839431.6000000037,37615.0,1034144.8499998584,27.492884487567682,29615.600000003382,123880.96999999999,194713.2499998547,18.8284310461809,0.9163662054180471,1.23195844664396
8004,SAZERAC CO INC,5103,Fireball Cinnamon Whisky,17.14,23.99,1750,44198,757553.7200000103,43533.0,1093841.6699998477,25.126723864650902,79984.57999998568,50293.62000000002,336287.9499998373,30.7437501443773,0.984954070319924,1.4439130072515949
17035,PERNOD RICARD USA,8000,The Glenlivet 12 Yr Single,53.96,67.99,1750,13759,742435.6400000077,13210.0,910688.899999942,68.93935654806526,24275.30999999968,123780.21999999997,168253.25999993435,18.4753827569376,0.960098844392761,1.2266233609150723
3960,DIAGEO NORTH AMERICA INC,2432,Crown Royal,17.59,22.99,750,41893,736897.8699999982,41506.0,967005.9399998506,23.297979569215308,32678.120000003866,257032.07000000007,230108.06999985233,23.795931387959,0.990762179839114,1.312265891065546
17035,PERNOD RICARD USA,5365,Kahlua,14.84,18.99,750,48583,720971.7199999975,48615.0,932815.8499998393,19.187819602999884,38272.73000000486,123780.21999999997,211844.1299998418,22.7101769336229,1.0006586666117778,1.293831400210597
3960,DIAGEO NORTH AMERICA INC,3876,Smirnoff 80 Proof,13.95,19.99,1750,50962,710919.9000000035,64266.0,1210481.3399998345,18.83548594902179,118078.449999987,257032.07000000007,499561.439999831,41.2696522855858,1.2610572583493584,1.702697223695424
1392,CONSTELLATION BRANDS INC,3913,Svedka Vodka,14.28,17.99,1750,48481,692308.6800000105,47805.0,875307.9499998783,18.30996653069508,87832.82999998739,79528.99,182999.26999986777,20.9068442711954,0.9860563932262123,1.2643319017751806
8004,SAZERAC CO INC,3522,Platinum 7X Distilled Vodka,9.62,12.99,1750,71899,691668.3799999709,70351.0,914148.489999854,12.994107972876774,129253.369999989,50293.62000000002,222480.1099998831,24.3374148110138,0.9784697979109584,1.3216571935815433
1392,CONSTELLATION BRANDS INC,2114,Black Velvet Canadian Whisky,9.41,12.99,1750,73227,689066.0700000038,72043.0,948838.5699998497,13.170447788124449,132364.7099999849,79528.99,259772.49999984587,27.3779448067638,0.9838311005503435,1.3769921511297813
4425,MARTIGNETTI COMPANIES,11219,Josh Cellars Cab Svgn Sonoma,8.44,12.99,750,80030,675453.2000000181,78392.0,1095045.0399999167,13.968836615980159,8799.819999999914,144929.24,419591.83999989857,38.3173134138784,0.9795326752467824,1.621200462148802
9552,M S WALKER INC,3893,Zhenka 80 Proof,7.93,9.99,1750,81447,645874.709999989,81723.0,816412.7699998668,9.989999999998371,150149.62999999925,55551.819999999985,170538.05999987782,20.8887055992406,1.0033887067663634,1.2640420152073777
1128,BROWN-FORMAN CORP,811,Jack Daniels No 7 Black,19.84,29.99,1000,32554,645871.359999999,32064.0,937915.3599999225,29.251352295406765,33667.1999999981,68601.68000000001,292043.9999999234,31.1375644812926,0.9849480862566812,1.4521705374889573
3960,DIAGEO NORTH AMERICA INC,2443,Seagrams VO,13.48,16.99,1750,47654,642375.9200000195,47446.0,902489.5399998736,19.021404122578797,87173.56999998497,257032.07000000007,260113.61999985413,28.8217877849189,0.9956352037604398,1.404924300400062
660,SAZERAC NORTH AMERICA INC.,2127,Canadian Ltd,7.19,10.49,1750,86887,624717.5300000095,86195.0,899110.5499998573,10.43112187481707,158367.2099999975,17932.329999999994,274393.01999984786,30.5182738651984,0.9920356324881743,1.4392273416752748
1392,CONSTELLATION BRANDS INC,6682,R M Woodbridge Chard Cal,6.03,8.99,1500,101547,612328.4100000054,101339.0,1016328.6099998966,10.02899781919988,22776.050000001345,79528.99,404000.1999998912,39.7509423649829,0.9979516873959842,1.6597769977713228
3960,DIAGEO NORTH AMERICA INC,3798,Ciroc Apple Vodka,19.83,28.99,750,30830,611358.9000000008,29647.0,748067.529999948,25.23248659223355,23348.150000002035,257032.07000000007,136708.62999994715,18.2749049407286,0.9616282841388258,1.2236143613840365
3960,DIAGEO NORTH AMERICA INC,4262,Capt Morgan Spiced Rum,11.19,13.99,750,54552,610436.8800000268,55710.0,862422.8999998781,15.480576198166903,43861.64000000501,257032.07000000007,251986.01999985136,29.2183823040746,1.0212274527056753,1.412796192785469
1128,BROWN-FORMAN CORP,2015,Jack Daniels Tennessee Honey,18.1,22.99,750,33715,610241.4999999967,32969.0,771010.3099998921,23.38591737692657,25959.910000003314,68601.68000000001,160768.8099998954,20.8517068986948,0.9778733501408868,1.2634511254968668
12546,JIM BEAM BRANDS COMPANY,1737,Makers Mark,34.3,51.99,1750,17537,601519.0999999947,16089.0,823521.1099999265,51.18535086083203,29564.919999998816,123880.96999999999,222002.0099999318,26.9576586810205,0.9174317158008781,1.3690689289831923
4425,MARTIGNETTI COMPANIES,38370,Oyster Bay Svgn Bl Marlboro,6.59,9.95,750,91140,600612.5999999961,90267.0,890334.4099999663,9.863343303754045,10138.880000000456,144929.24,289721.80999997014,32.5407854336418,0.9904213298222515,1.4823771762363493
6785,PALM BAY INTERNATIONAL INC,6937,Cavit Pinot Grigio,6.75,9.99,1500,88752,599076.0,87974.0,945345.0199999199,10.74573192079387,19771.2700000009,13605.409999999998,346269.0199999199,36.6288511256926,0.9912340003605552,1.5780051612815735
8112,MOET HENNESSY USA INC,4689,Hennessy Privilege VSOP,33.33,45.99,750,17838,594540.5400000018,18005.0,858571.9499999759,47.68519577894895,14178.850000000471,48347.26,264031.4099999741,30.7523918059496,1.009362036102702,1.4440931984217145
4425,MARTIGNETTI COMPANIES,3040,Tito's Handmade Vodka,16.54,23.99,1000,35922,594149.8799999933,34901.0,842326.9899999202,24.134752299358766,36646.04999999875,144929.24,248177.109999927,29.4632741140054,0.9715773063860587,1.4177011867778713
17035,PERNOD RICARD USA,3625,Absolut 80 Proof,12.59,16.99,750,45969,578749.7099999987,44406.0,785296.9399998756,17.68447822366067,34961.13000000416,123780.21999999997,206547.22999987693,26.3017999280514,0.9659988252953077,1.3568852414628034
8112,MOET HENNESSY USA INC,7865,Moet & Chandon Imperial,23.97,34.99,750,24088,577389.3600000012,23290.0,834892.0999999518,35.84766423357457,2606.529999999897,48347.26,257502.73999995063,30.8426370305774,0.9668714712720027,1.4459776328402556
12546,JIM BEAM BRANDS COMPANY,1346,Knob Creek Bourbon,22.55,29.99,750,25540,575926.9999999952,22144.0,684455.559999909,30.90930093930225,17438.070000002335,123880.96999999999,108528.55999991379,15.8561879459242,0.8670321064996085,1.1884415212343138
7239,REMY COINTREAU USA INC,5242,Cointreau Liqueur,22.05,29.99,750,25361,559210.0499999939,24770.0,763368.2999999058,30.818259991921913,19504.750000002397,16978.669999999995,204158.24999991187,26.7443971671259,0.9766965025038444,1.3650832992002095
